Data Set 1:Time(s),Data Set 1:Force(N),Data Set 2:Time(s),Data Set 2:Force(N)
,,17.739999999999998,9.6968307495117188
,,17.760000000000002,9.6505889892578125
,,17.780000000000001,9.6148605346679688
,,17.800000000000001,9.5896377563476562
,,17.82,9.5707168579101562
,,17.84,9.5454940795898438
,,17.859999999999999,9.541290283203125
,,17.879999999999999,9.5349884033203125
,,17.899999999999999,9.5770263671875
,,17.920000000000002,9.5959396362304688
,,17.940000000000001,9.5854339599609375
,,17.960000000000001,9.5518035888671875
,,17.98,9.55810546875
,,18,9.5728225708007812
,,18.02,9.2281112670898438
,,18.039999999999999,8.3768386840820312
,,18.059999999999999,7.8387527465820312
,,18.079999999999998,7.5108566284179688
,,18.100000000000001,7.13671875
,,18.120000000000001,6.5586929321289062
,,18.140000000000001,5.7809906005859375
,,18.16,4.898193359375
,,18.18,3.9334259033203125
,,18.199999999999999,3.0569305419921875
,,18.219999999999999,2.4705047607421875
,,18.239999999999998,2.0480194091796875
,,18.260000000000002,1.6297454833984375
,,18.280000000000001,1.1631240844726562
,,18.300000000000001,0.6859893798828125
,,18.32,0.30133819580078125
,,18.34,0.08484649658203125
,,18.359999999999999,-0.06859588623046875
,,18.379999999999999,-0.13375091552734375
,,18.399999999999999,-0.15897369384765625
,,18.420000000000002,-0.17789459228515625
,,18.440000000000001,-0.17789459228515625
,,18.460000000000001,-0.1884002685546875
,,18.48,-0.18630218505859375
,,18.5,-0.182098388671875
,,18.52,-0.1905059814453125
,,18.539999999999999,-0.1905059814453125
,,18.559999999999999,-0.20101165771484375
,,18.579999999999998,-0.1905059814453125
,,18.600000000000001,-0.19470977783203125
,,18.620000000000001,-0.19470977783203125
,,18.640000000000001,-0.1905059814453125
,,18.66,-0.20101165771484375
,,18.68,-0.19470977783203125
,,18.699999999999999,-0.19891357421875
,,18.719999999999999,-0.196807861328125
,,18.739999999999998,-0.20311737060546875
,,18.760000000000002,-0.1905059814453125
,,18.780000000000001,-0.1884002685546875
,,18.800000000000001,-0.19260406494140625
,,18.82,-0.182098388671875
,,18.84,-0.18419647216796875
,,18.859999999999999,-0.19470977783203125
,,18.879999999999999,-0.19470977783203125
,,18.899999999999999,-0.196807861328125
,,18.920000000000002,-0.19891357421875
,,18.940000000000001,-0.1905059814453125
,,18.960000000000001,-0.19891357421875
,,18.98,-0.18419647216796875
,,19,-0.18419647216796875
,,19.02,-0.1905059814453125
,,19.039999999999999,-0.182098388671875
,,19.059999999999999,-0.20101165771484375
,,19.079999999999998,-0.19470977783203125
,,19.100000000000001,-0.1884002685546875
,,19.120000000000001,-0.18630218505859375
,,19.140000000000001,-0.1905059814453125
,,19.16,-0.17789459228515625
,,19.18,-0.17999267578125
,,19.199999999999999,-0.1715850830078125
,,19.219999999999999,-0.06859588623046875
,,19.239999999999998,0.11006927490234375
,,19.260000000000002,0.5514678955078125
,,19.280000000000001,1.1547164916992188
,,19.300000000000001,1.686492919921875
,,19.32,2.2014617919921875
,,19.34,2.7080154418945312
,,19.359999999999999,3.1788406372070312
,,19.379999999999999,3.6244430541992188
,,19.399999999999999,4.3180694580078125
,,19.420000000000002,5.2408065795898438
,,19.440000000000001,6.2055740356445312
,,19.460000000000001,7.0778656005859375
,,19.48,7.8366546630859375
,,19.5,8.5786209106445312
,,19.52,9.27435302734375
,,19.539999999999999,9.7661972045898438
,,19.559999999999999,9.944854736328125
,,19.579999999999998,10.033134460449219
,,19.600000000000001,10.003707885742188
,,19.620000000000001,9.8881072998046875
,,19.640000000000001,9.743072509765625
,,19.66,9.6379776000976562
,,19.68,9.608551025390625
,,19.699999999999999,9.5833282470703125
,,19.719999999999999,9.5286788940429688
,,19.739999999999998,9.5328826904296875
,,19.760000000000002,9.5370864868164062
,,19.780000000000001,9.5475997924804688
,,19.800000000000001,9.54339599609375
,,19.82,9.507659912109375
,,19.84,9.4866409301757812
,,19.859999999999999,9.5223770141601562
,,19.879999999999999,9.5854339599609375
,,19.899999999999999,9.5560073852539062
,,19.920000000000002,9.5118637084960938
,,19.940000000000001,9.4992523193359375
,,19.960000000000001,9.4803390502929688
,,19.98,9.5034561157226562
,,20,9.560211181640625
,,20.02,9.6232681274414062
,,20.039999999999999,9.6316757202148438
,,20.059999999999999,9.644287109375
,,20.079999999999998,9.6316757202148438
,,20.100000000000001,9.593841552734375
,,20.120000000000001,9.5518035888671875
,,20.140000000000001,9.52447509765625
,,20.16,9.5118637084960938
,,20.18,9.47613525390625
,,20.199999999999999,9.474029541015625
,,20.219999999999999,9.5370864868164062
,,20.239999999999998,9.5770263671875
,,20.260000000000002,9.5854339599609375
,,20.280000000000001,9.5959396362304688
,,20.300000000000001,9.6232681274414062
,,20.32,9.6379776000976562
,,20.34,9.6358795166015625
,,20.359999999999999,9.627471923828125
,,20.379999999999999,9.6148605346679688
,,20.399999999999999,9.6232681274414062
,,20.420000000000002,9.6337738037109375
,,20.440000000000001,9.6400833129882812
,,20.460000000000001,9.6253662109375
,,20.48,9.6358795166015625
,,20.5,9.6358795166015625
,,20.52,9.608551025390625
,,20.539999999999999,9.6022491455078125
,,20.559999999999999,9.6127548217773438
,,20.579999999999998,9.6295700073242188
,,20.600000000000001,9.6148605346679688
,,20.620000000000001,9.5896377563476562
,,20.640000000000001,9.574920654296875
,,20.66,9.55810546875
,,20.68,9.5791244506835938
,,20.699999999999999,9.6211624145507812
,,20.719999999999999,9.6253662109375
,,20.739999999999998,9.642181396484375
,,20.760000000000002,9.644287109375
,,20.780000000000001,9.6358795166015625
,,20.800000000000001,9.6064529418945312
,,20.82,9.608551025390625
,,20.84,9.6253662109375
,,20.859999999999999,9.6505889892578125
,,20.879999999999999,9.6674041748046875
,,20.899999999999999,9.6484909057617188
,,20.920000000000002,9.627471923828125
,,20.940000000000001,9.5980453491210938
,,20.960000000000001,9.593841552734375
,,20.98,9.6001434326171875
,,21,9.6043472290039062
,,21.02,9.6127548217773438
,,21.039999999999999,9.6253662109375
,,21.059999999999999,9.6253662109375
,,21.079999999999998,9.6232681274414062
,,21.100000000000001,9.6190643310546875
,,21.120000000000001,9.608551025390625
,,21.140000000000001,9.5896377563476562
,,21.16,9.608551025390625
,,21.18,9.627471923828125
,,21.199999999999999,9.6337738037109375
,,21.219999999999999,9.6400833129882812
,,21.239999999999998,9.6463851928710938
,,21.260000000000002,9.644287109375
,,21.280000000000001,9.6568984985351562
,,21.300000000000001,9.6526947021484375
,,21.32,9.6400833129882812
,,21.34,9.6316757202148438
,,21.359999999999999,9.6190643310546875
,,21.379999999999999,9.5980453491210938
,,21.399999999999999,9.5875320434570312
,,21.420000000000002,9.6064529418945312
,,21.440000000000001,9.627471923828125
,,21.460000000000001,9.6358795166015625
,,21.48,9.642181396484375
,,21.5,9.59173583984375
,,21.52,9.560211181640625
,,21.539999999999999,9.574920654296875
,,21.559999999999999,9.5707168579101562
,,21.579999999999998,9.5707168579101562
,,21.600000000000001,9.5496978759765625
,,21.620000000000001,9.526580810546875
,,21.640000000000001,9.5055618286132812
,,21.66,9.55810546875
,,21.68,9.6232681274414062
,,21.699999999999999,9.6253662109375
,,21.719999999999999,9.5728225708007812
,,21.739999999999998,9.507659912109375
,,21.760000000000002,9.5349884033203125
,,21.780000000000001,9.52447509765625
,,21.800000000000001,9.5139694213867188
,,21.82,9.5034561157226562
,,21.84,9.52447509765625
,,21.859999999999999,9.55810546875
,,21.879999999999999,9.5728225708007812
,,21.899999999999999,9.574920654296875
,,21.920000000000002,9.6148605346679688
,,21.940000000000001,9.6484909057617188
,,21.960000000000001,9.6674041748046875
,,21.98,9.6800155639648438
,,22,9.7031402587890625
,,22.02,9.7073440551757812
,,22.039999999999999,9.644287109375
,,22.059999999999999,9.608551025390625
,,22.079999999999998,9.608551025390625
,,22.100000000000001,9.6358795166015625
,,22.120000000000001,9.5980453491210938
,,22.140000000000001,9.5896377563476562
,,22.16,9.6358795166015625
,,22.18,9.6379776000976562
,,22.199999999999999,9.6379776000976562
,,22.219999999999999,9.6526947021484375
,,22.239999999999998,9.1860733032226562
,,22.260000000000002,8.3873519897460938
,,22.280000000000001,8.0510482788085938
,,22.300000000000001,7.9060134887695312
,,22.32,7.672698974609375
,,22.34,7.28594970703125
,,22.359999999999999,6.6343612670898438
,,22.379999999999999,5.7326507568359375
,,22.399999999999999,4.8414459228515625
,,22.420000000000002,4.0553359985351562
,,22.440000000000001,3.3280792236328125
,,22.460000000000001,2.6365509033203125
,,22.48,2.0038833618164062
,,22.5,1.4468765258789062
,,22.52,1.0096817016601562
,,22.539999999999999,0.6166229248046875
,,22.559999999999999,0.32656097412109375
,,22.579999999999998,0.14159393310546875
,,22.600000000000001,0.0133819580078125
,,22.620000000000001,-0.08541107177734375
,,22.640000000000001,-0.13585662841796875
,,22.66,-0.16107940673828125
,,22.68,-0.17578887939453125
,,22.699999999999999,-0.18419647216796875
,,22.719999999999999,-0.18419647216796875
,,22.739999999999998,-0.1884002685546875
,,22.760000000000002,-0.196807861328125
,,22.780000000000001,-0.1905059814453125
,,22.800000000000001,-0.19470977783203125
,,22.82,-0.1905059814453125
,,22.84,-0.1884002685546875
,,22.859999999999999,-0.1905059814453125
,,22.879999999999999,-0.196807861328125
,,22.899999999999999,-0.196807861328125
,,22.920000000000002,-0.19470977783203125
,,22.940000000000001,-0.1905059814453125
,,22.960000000000001,-0.19260406494140625
,,22.98,-0.1884002685546875
,,23,-0.18630218505859375
,,23.02,-0.196807861328125
,,23.039999999999999,-0.19891357421875
,,23.059999999999999,-0.1905059814453125
,,23.079999999999998,-0.1905059814453125
,,23.100000000000001,-0.18419647216796875
,,23.120000000000001,-0.19470977783203125
,,23.140000000000001,-0.19260406494140625
,,23.16,-0.20101165771484375
,,23.18,-0.1905059814453125
,,23.199999999999999,-0.19260406494140625
,,23.219999999999999,-0.196807861328125
,,23.239999999999998,-0.18630218505859375
,,23.260000000000002,-0.1884002685546875
,,23.280000000000001,-0.19891357421875
,,23.300000000000001,-0.1884002685546875
,,23.32,-0.19260406494140625
,,23.34,-0.182098388671875
,,23.359999999999999,-0.1884002685546875
,,23.379999999999999,-0.17789459228515625
,,23.399999999999999,-0.17789459228515625
,,23.420000000000002,-0.163177490234375
,,23.440000000000001,-0.1463623046875
,,23.460000000000001,-0.0559844970703125
,,23.48,0.34548187255859375
,,23.5,0.8015899658203125
,,23.52,1.1399993896484375
,,23.539999999999999,1.38592529296875
,,23.559999999999999,1.6928024291992188
,,23.579999999999998,2.1489105224609375
,,23.600000000000001,2.7710723876953125
,,23.620000000000001,3.3490982055664062
,,23.640000000000001,3.87457275390625
,,23.66,4.4567947387695312
,,23.68,5.1062850952148438
,,23.699999999999999,5.8587646484375
,,23.719999999999999,6.63226318359375
,,23.739999999999998,7.3258895874023438
,,23.760000000000002,8.0069046020507812
,,23.780000000000001,8.7236557006835938
,,23.800000000000001,9.4151763916015625
,,23.82,9.9154281616210938
,,23.84,10.104598999023438
,,23.859999999999999,10.106704711914062
,,23.879999999999999,10.045745849609375
,,23.899999999999999,9.9658737182617188
,,23.920000000000002,9.8418655395507812
,,23.940000000000001,9.6232681274414062
,,23.960000000000001,9.4866409301757812
,,23.98,9.4488067626953125
,,24,9.4614181518554688
,,24.02,9.5055618286132812
,,24.039999999999999,9.526580810546875
,,24.059999999999999,9.5644149780273438
,,24.079999999999998,9.5959396362304688
,,24.100000000000001,9.5875320434570312
,,24.120000000000001,9.6001434326171875
,,24.140000000000001,9.5980453491210938
,,24.16,9.5728225708007812
,,24.18,9.5475997924804688
,,24.199999999999999,9.5454940795898438
,,24.219999999999999,9.5454940795898438
,,24.239999999999998,9.5560073852539062
,,24.260000000000002,9.5791244506835938
,,24.280000000000001,9.5623092651367188
,,24.300000000000001,9.5623092651367188
,,24.32,9.5728225708007812
,,24.34,9.59173583984375
,,24.359999999999999,9.6169586181640625
,,24.379999999999999,9.6316757202148438
,,24.399999999999999,9.6337738037109375
,,24.420000000000002,9.6253662109375
,,24.440000000000001,9.6169586181640625
,,24.460000000000001,9.593841552734375
,,24.48,9.5833282470703125
,,24.5,9.5623092651367188
,,24.52,9.5539016723632812
,,24.539999999999999,9.5770263671875
,,24.559999999999999,9.5959396362304688
,,24.579999999999998,9.627471923828125
,,24.600000000000001,9.6505889892578125
,,24.620000000000001,9.6379776000976562
,,24.640000000000001,9.6232681274414062
,,24.66,9.6127548217773438
,,24.68,9.6022491455078125
,,24.699999999999999,9.5854339599609375
,,24.719999999999999,9.5812301635742188
,,24.739999999999998,9.6001434326171875
,,24.760000000000002,9.6190643310546875
,,24.780000000000001,9.6358795166015625
,,24.800000000000001,9.6337738037109375
,,24.82,9.6484909057617188
,,24.84,9.6463851928710938
,,24.859999999999999,9.6358795166015625
,,24.879999999999999,9.6295700073242188
,,24.899999999999999,9.6127548217773438
,,24.920000000000002,9.6148605346679688
,,24.940000000000001,9.6022491455078125
,,24.960000000000001,9.6337738037109375
,,24.98,9.6190643310546875
,,25,9.6253662109375
,,25.02,9.6295700073242188
,,25.039999999999999,9.6295700073242188
,,25.059999999999999,9.627471923828125
,,25.079999999999998,9.6211624145507812
,,25.100000000000001,9.644287109375
,,25.120000000000001,9.6737136840820312
,,25.140000000000001,9.6968307495117188
,,25.16,9.6674041748046875
,,25.18,9.6295700073242188
,,25.199999999999999,9.5959396362304688
,,25.219999999999999,9.5875320434570312
,,25.239999999999998,9.5959396362304688
,,25.260000000000002,9.61065673828125
,,25.280000000000001,9.6232681274414062
,,25.300000000000001,9.6316757202148438
,,25.32,9.6253662109375
,,25.34,9.6337738037109375
,,25.359999999999999,9.6505889892578125
,,25.379999999999999,9.6568984985351562
,,25.399999999999999,9.6316757202148438
,,25.420000000000002,9.5875320434570312
,,25.440000000000001,9.5875320434570312
,,25.460000000000001,9.5980453491210938
,,25.48,9.6169586181640625
,,25.5,9.6358795166015625
,,25.52,9.6505889892578125
,,25.539999999999999,9.627471923828125
,,25.559999999999999,9.6358795166015625
,,25.579999999999998,9.6505889892578125
,,25.600000000000001,9.6632003784179688
,,25.620000000000001,9.644287109375
,,25.640000000000001,9.6379776000976562
,,25.66,9.6337738037109375
,,25.68,9.627471923828125
,,25.699999999999999,9.627471923828125
,,25.719999999999999,9.6211624145507812
,,25.739999999999998,9.61065673828125
,,25.760000000000002,9.6232681274414062
,,25.780000000000001,9.61065673828125
,,25.800000000000001,9.6127548217773438
,,25.82,9.6022491455078125
,,25.84,9.6295700073242188
,,25.859999999999999,9.6484909057617188
,,25.879999999999999,9.6526947021484375
,,25.899999999999999,9.6653060913085938
,,25.920000000000002,9.6632003784179688
,,25.940000000000001,9.6568984985351562
,,25.960000000000001,9.6400833129882812
,,25.98,9.6400833129882812
,,26,9.6232681274414062
,,26.02,9.6043472290039062
,,26.039999999999999,9.5833282470703125
,,26.059999999999999,9.6148605346679688
,,26.079999999999998,9.6190643310546875
,,26.100000000000001,9.627471923828125
,,26.120000000000001,9.627471923828125
,,26.140000000000001,9.608551025390625
,,26.16,9.6043472290039062
,,26.18,9.5875320434570312
,,26.199999999999999,9.5770263671875
,,26.219999999999999,9.5896377563476562
,,26.239999999999998,9.6169586181640625
,,26.260000000000002,9.627471923828125
,,26.280000000000001,9.6253662109375
,,26.300000000000001,9.6232681274414062
,,26.32,9.5854339599609375
,,26.34,9.6022491455078125
,,26.359999999999999,9.6148605346679688
,,26.379999999999999,9.6211624145507812
,,26.399999999999999,9.6169586181640625
,,26.420000000000002,9.5980453491210938
,,26.440000000000001,9.6190643310546875
,,26.460000000000001,9.65899658203125
,,26.48,9.6632003784179688
,,26.5,9.6526947021484375
,,26.52,9.67791748046875
,,26.539999999999999,9.6800155639648438
,,26.559999999999999,9.6526947021484375
,,26.579999999999998,9.627471923828125
,,26.600000000000001,9.5875320434570312
,,26.620000000000001,9.560211181640625
,,26.640000000000001,9.5349884033203125
,,26.66,9.5013580322265625
,,26.68,9.4509124755859375
,,26.699999999999999,9.4151763916015625
,,26.719999999999999,9.4277877807617188
,,26.739999999999998,9.4509124755859375
,,26.760000000000002,9.4698257446289062
,,26.780000000000001,9.4719314575195312
,,26.800000000000001,9.4719314575195312
,,26.82,9.541290283203125
,,26.84,9.608551025390625
,,26.859999999999999,9.6905288696289062
,,26.879999999999999,9.761993408203125
,,26.899999999999999,9.7724990844726562
,,26.920000000000002,9.7052383422851562
,,26.940000000000001,9.6505889892578125
,,26.960000000000001,8.80352783203125
,,26.98,8.0867767333984375
,,27,7.7988204956054688
,,27.02,7.6853103637695312
,,27.039999999999999,7.3595199584960938
,,27.059999999999999,6.7268447875976562
,,27.079999999999998,5.8104171752929688
,,27.100000000000001,4.9654541015625
,,27.120000000000001,4.2970504760742188
,,27.140000000000001,3.6980133056640625
,,27.16,3.1283950805664062
,,27.18,2.5903091430664062
,,27.199999999999999,2.1699295043945312
,,27.219999999999999,1.806304931640625
,,27.239999999999998,1.4048385620117188
,,27.260000000000002,0.9907684326171875
,,27.280000000000001,0.57038116455078125
,,27.300000000000001,0.255096435546875
,,27.32,0.103759765625
,,27.34,0.01548004150390625
,,27.359999999999999,-0.05178070068359375
,,27.379999999999999,-0.114837646484375
,,27.399999999999999,-0.1547698974609375
,,27.420000000000002,-0.17578887939453125
,,27.440000000000001,-0.165283203125
,,27.460000000000001,-0.1715850830078125
,,27.48,-0.16948699951171875
,,27.5,-0.17578887939453125
,,27.52,-0.17999267578125
,,27.539999999999999,-0.18630218505859375
,,27.559999999999999,-0.18419647216796875
,,27.579999999999998,-0.1905059814453125
,,27.600000000000001,-0.1884002685546875
,,27.620000000000001,-0.17999267578125
,,27.640000000000001,-0.19470977783203125
,,27.66,-0.20311737060546875
,,27.68,-0.196807861328125
,,27.699999999999999,-0.19891357421875
,,27.719999999999999,-0.19470977783203125
,,27.739999999999998,-0.19260406494140625
,,27.760000000000002,-0.19891357421875
,,27.780000000000001,-0.1884002685546875
,,27.800000000000001,-0.19260406494140625
,,27.82,-0.19891357421875
,,27.84,-0.1905059814453125
,,27.859999999999999,-0.19260406494140625
,,27.879999999999999,-0.196807861328125
,,27.899999999999999,-0.1905059814453125
,,27.920000000000002,-0.196807861328125
,,27.940000000000001,-0.196807861328125
,,27.960000000000001,-0.19470977783203125
,,27.98,-0.19470977783203125
,,28,-0.17999267578125
,,28.02,-0.17578887939453125
,,28.039999999999999,-0.17789459228515625
,,28.059999999999999,-0.1715850830078125
,,28.079999999999998,-0.17578887939453125
,,28.100000000000001,-0.16948699951171875
,,28.120000000000001,-0.1547698974609375
,,28.140000000000001,-0.13165283203125
,,28.16,-0.05178070068359375
,,28.18,0.25299835205078125
,,28.199999999999999,0.7511444091796875
,,28.219999999999999,1.0727386474609375
,,28.239999999999998,1.25140380859375
,,28.260000000000002,1.5162429809570312
,,28.280000000000001,2.03961181640625
,,28.300000000000001,2.7857894897460938
,,28.32,3.5130462646484375
,,28.34,4.091064453125
,,28.359999999999999,4.5555877685546875
,,28.379999999999999,5.0537338256835938
,,28.399999999999999,5.6927108764648438
,,28.420000000000002,6.3821334838867188
,,28.440000000000001,6.9454421997070312
,,28.460000000000001,7.4435958862304688
,,28.48,7.9921951293945312
,,28.5,8.5891342163085938
,,28.52,9.1860733032226562
,,28.539999999999999,9.72625732421875
,,28.559999999999999,10.058357238769531
,,28.579999999999998,10.070968627929688
,,28.600000000000001,10.054153442382812
,,28.620000000000001,9.978485107421875
,,28.640000000000001,9.8187408447265625
,,28.66,9.6337738037109375
,,28.68,9.5770263671875
,,28.699999999999999,9.5328826904296875
,,28.719999999999999,9.526580810546875
,,28.739999999999998,9.5475997924804688
,,28.760000000000002,9.6211624145507812
,,28.780000000000001,9.6632003784179688
,,28.800000000000001,9.7073440551757812
,,28.82,9.7241592407226562
,,28.84,9.7073440551757812
,,28.859999999999999,9.6821212768554688
,,28.879999999999999,9.6821212768554688
,,28.899999999999999,9.61065673828125
,,28.920000000000002,9.507659912109375
,,28.940000000000001,9.4383010864257812
,,28.960000000000001,9.4193801879882812
,,28.98,9.4193801879882812
,,29,9.4488067626953125
,,29.02,9.4971542358398438
,,29.039999999999999,9.5307846069335938
,,29.059999999999999,9.5665130615234375
,,29.079999999999998,9.6169586181640625
,,29.100000000000001,9.6253662109375
,,29.120000000000001,9.6379776000976562
,,29.140000000000001,9.627471923828125
,,29.16,9.593841552734375
,,29.18,9.5644149780273438
,,29.199999999999999,9.5623092651367188
,,29.219999999999999,9.5686187744140625
,,29.239999999999998,9.6022491455078125
,,29.260000000000002,9.6337738037109375
,,29.280000000000001,9.6484909057617188
,,29.300000000000001,9.642181396484375
,,29.32,9.6253662109375
,,29.34,9.6211624145507812
,,29.359999999999999,9.6127548217773438
,,29.379999999999999,9.6316757202148438
,,29.399999999999999,9.644287109375
,,29.420000000000002,9.6463851928710938
,,29.440000000000001,9.6295700073242188
,,29.460000000000001,9.5896377563476562
,,29.48,9.6148605346679688
,,29.5,9.6022491455078125
,,29.52,9.6232681274414062
,,29.539999999999999,9.6232681274414062
,,29.559999999999999,9.61065673828125
,,29.579999999999998,9.6148605346679688
,,29.600000000000001,9.6127548217773438
,,29.620000000000001,9.608551025390625
,,29.640000000000001,9.5980453491210938
,,29.66,9.6253662109375
,,29.68,9.644287109375
,,29.699999999999999,9.6505889892578125
,,29.719999999999999,9.675811767578125
,,29.739999999999998,9.6989364624023438
,,29.760000000000002,9.7178497314453125
,,29.780000000000001,9.6737136840820312
,,29.800000000000001,9.6400833129882812
,,29.82,9.6232681274414062
,,29.84,9.59173583984375
,,29.859999999999999,9.5791244506835938
,,29.879999999999999,9.5833282470703125
,,29.899999999999999,9.593841552734375
,,29.920000000000002,9.6232681274414062
,,29.940000000000001,9.6295700073242188
,,29.960000000000001,9.67791748046875
,,29.98,9.709442138671875
,,30,9.6905288696289062
,,30.02,9.675811767578125
,,30.039999999999999,9.6400833129882812
,,30.059999999999999,9.6211624145507812
,,30.079999999999998,9.6190643310546875
,,30.100000000000001,9.6127548217773438
,,30.120000000000001,9.6232681274414062
,,30.140000000000001,9.608551025390625
,,30.16,9.6127548217773438
,,30.18,9.6337738037109375
,,30.199999999999999,9.6358795166015625
,,30.219999999999999,9.6505889892578125
,,30.239999999999998,9.65899658203125
,,30.260000000000002,9.6316757202148438
,,30.280000000000001,9.6064529418945312
,,30.300000000000001,9.6190643310546875
,,30.32,9.6295700073242188
,,30.34,9.6337738037109375
,,30.359999999999999,9.6337738037109375
,,30.379999999999999,9.6358795166015625
,,30.399999999999999,9.6526947021484375
,,30.420000000000002,9.6379776000976562
,,30.440000000000001,9.6169586181640625
,,30.460000000000001,9.6043472290039062
,,30.48,9.61065673828125
,,30.5,9.593841552734375
,,30.52,9.5707168579101562
,,30.539999999999999,9.5770263671875
,,30.559999999999999,9.6022491455078125
,,30.579999999999998,9.6148605346679688
,,30.600000000000001,9.6358795166015625
,,30.620000000000001,9.6653060913085938
,,30.640000000000001,9.65899658203125
,,30.66,9.608551025390625
,,30.68,9.5833282470703125
,,30.699999999999999,9.5686187744140625
,,30.719999999999999,9.5854339599609375
,,30.739999999999998,9.55810546875
,,30.760000000000002,9.5328826904296875
,,30.780000000000001,9.5539016723632812
,,30.800000000000001,9.5791244506835938
,,30.82,9.593841552734375
,,30.84,9.6001434326171875
,,30.859999999999999,9.6190643310546875
,,30.879999999999999,9.644287109375
,,30.899999999999999,9.6632003784179688
,,30.920000000000002,9.6358795166015625
,,30.940000000000001,9.6400833129882812
,,30.960000000000001,9.6337738037109375
,,30.98,9.608551025390625
,,31,9.593841552734375
,,31.02,9.5728225708007812
,,31.039999999999999,9.5791244506835938
,,31.059999999999999,9.5728225708007812
,,31.079999999999998,9.5623092651367188
,,31.100000000000001,9.5686187744140625
,,31.120000000000001,9.5707168579101562
,,31.140000000000001,9.5644149780273438
,,31.16,9.5391921997070312
,,31.18,9.5875320434570312
,,31.199999999999999,9.6463851928710938
,,31.219999999999999,9.6800155639648438
,,31.239999999999998,9.6632003784179688
,,31.260000000000002,8.9422531127929688
,,31.280000000000001,8.5639114379882812
,,31.300000000000001,8.4377975463867188
,,31.32,8.2948684692382812
,,31.34,7.9732742309570312
,,31.359999999999999,7.4120635986328125
,,31.379999999999999,6.7352523803710938
,,31.399999999999999,6.0710525512695312
,,31.420000000000002,5.42156982421875
,,31.440000000000001,4.7405548095703125
,,31.460000000000001,4.0132980346679688
,,31.48,3.3827285766601562
,,31.5,2.8341293334960938
,,31.52,2.378021240234375
,,31.539999999999999,2.0017776489257812
,,31.559999999999999,1.63604736328125
,,31.579999999999998,1.2934417724609375
,,31.600000000000001,0.93401336669921875
,,31.620000000000001,0.5745849609375
,,31.640000000000001,0.27191162109375
,,31.66,0.103759765625
,,31.68,0.004974365234375
,,31.699999999999999,-0.06018829345703125
,,31.719999999999999,-0.1064300537109375
,,31.739999999999998,-0.15056610107421875
,,31.760000000000002,-0.1715850830078125
,,31.780000000000001,-0.163177490234375
,,31.800000000000001,-0.16738128662109375
,,31.82,-0.17789459228515625
,,31.84,-0.1715850830078125
,,31.859999999999999,-0.17578887939453125
,,31.879999999999999,-0.17578887939453125
,,31.899999999999999,-0.1736907958984375
,,31.920000000000002,-0.17999267578125
,,31.940000000000001,-0.17789459228515625
,,31.960000000000001,-0.17578887939453125
,,31.98,-0.1736907958984375
,,32,-0.16948699951171875
,,32.020000000000003,-0.17999267578125
,,32.039999999999999,-0.19260406494140625
,,32.060000000000002,-0.19470977783203125
,,32.079999999999998,-0.1884002685546875
,,32.100000000000001,-0.196807861328125
,,32.119999999999997,-0.196807861328125
,,32.140000000000001,-0.20101165771484375
,,32.159999999999997,-0.18419647216796875
,,32.18,-0.18419647216796875
,,32.200000000000003,-0.1736907958984375
,,32.219999999999999,-0.17578887939453125
,,32.240000000000002,-0.17578887939453125
,,32.259999999999998,-0.17578887939453125
,,32.280000000000001,-0.17999267578125
,,32.299999999999997,-0.1736907958984375
,,32.32,-0.1715850830078125
,,32.340000000000003,-0.16738128662109375
,,32.359999999999999,-0.1736907958984375
,,32.380000000000003,-0.13375091552734375
,,32.399999999999999,-0.07700347900390625
,,32.420000000000002,0.0806427001953125
,,32.439999999999998,0.58089447021484375
,,32.460000000000001,1.0769424438476562
,,32.479999999999997,1.3922271728515625
,,32.5,1.5982131958007812
,,32.520000000000003,1.9092941284179688
,,32.539999999999999,2.46209716796875
,,32.560000000000002,3.1262969970703125
,,32.579999999999998,3.7085189819335938
,,32.600000000000001,4.1793441772460938
,,32.619999999999997,4.6859054565429688
,,32.640000000000001,5.404754638671875
,,32.659999999999997,6.2749404907226562
,,32.68,7.0610504150390625
,,32.700000000000003,7.7546768188476562
,,32.719999999999999,8.4924468994140625
,,32.740000000000002,9.24072265625
,,32.759999999999998,9.7325668334960938
,,32.780000000000001,9.8860015869140625
,,32.799999999999997,9.877593994140625
,,32.82,9.8733901977539062
,,32.840000000000003,9.8649826049804688
,,32.859999999999999,9.8229446411132812
,,32.880000000000003,9.72625732421875
,,32.899999999999999,9.6358795166015625
,,32.920000000000002,9.6022491455078125
,,32.939999999999998,9.5665130615234375
,,32.960000000000001,9.6064529418945312
,,32.979999999999997,9.5959396362304688
,,33,9.5980453491210938
,,33.020000000000003,9.5518035888671875
,,33.039999999999999,9.5055618286132812
,,33.060000000000002,9.4803390502929688
,,33.079999999999998,9.47613525390625
,,33.100000000000001,9.4824371337890625
,,33.119999999999997,9.5118637084960938
,,33.140000000000001,9.5202713012695312
,,33.159999999999997,9.5475997924804688
,,33.18,9.6064529418945312
,,33.200000000000003,9.6526947021484375
,,33.219999999999999,9.6463851928710938
,,33.240000000000002,9.6169586181640625
,,33.259999999999998,9.5980453491210938
,,33.280000000000001,9.5539016723632812
,,33.299999999999997,9.5034561157226562
,,33.32,9.47613525390625
,,33.340000000000003,9.4866409301757812
,,33.359999999999999,9.5370864868164062
